query_id	source_query_id	query	split	answer
vimqa_train_003959	vimqa_train_003959	Barack Obama làm tổng thống từ năm bao nhiêu	train	năm 2009
vimqa_train_003960	vimqa_train_003960	Giải thưởng Alfred G. Gilman đã đoạt năm 1994 có tên tiếng Thụy Điển là Nobelpriset i fysiologi eller medicin phải không?	train	đúng
vimqa_train_003961	vimqa_train_003961	Ban nhạc của ca khúc "Lady Madonna" khởi đầu từ thể loại nào những năm 1950?	train	skiffle, beat và rock and roll
vimqa_train_003962	vimqa_train_003962	Cao nguyên mà Alexandre Yersin khám phá ra có độ cao trung bình khoảng bao nhiêu so với mực nước biển?	train	1.500 m (4.920 ft)
vimqa_train_003963	vimqa_train_003963	Câu lạc bộ mà Thierry Henry có trận ra mắt vào năm 1994 có tên đầy đủ Associazione Sportiva Roma phải không?	train	đúng
vimqa_train_003964	vimqa_train_003964	Nhóm nhạc có Jack White à nghệ sĩ và ghita chính được thành lập vào nằm nào?	train	1997
vimqa_train_003965	vimqa_train_003965	Chùa Quảng Nghiêm thuộc tỉnh nào	train	Hà Nội
vimqa_train_003966	vimqa_train_003966	Quốc gia của Kailash Satyarthi giáp với Ấn Độ Dương ở phía nam phải không?	train	đúng
vimqa_train_003967	vimqa_train_003967	Giải thưởng Johannes Hans Daniel Jensen đoạt năm 1963 được trao hàng năm cho các nhà vật lý và thiên văn có những khám phá và những đóng góp nổi trội trong lĩnh vực vật lý phải không?	train	đúng
vimqa_train_003968	vimqa_train_003968	Người đối nghịch tư tưởng của Friedrich Hayek sinh năm nào?	train	1898
vimqa_train_003969	vimqa_train_003969	Tạp chí bầu Buster Keaton đứng ở vị trí thứ bảy trong danh sách những đạo diễn xuất sắc nhất mọi thời đại do công ty Time, công ty con trực thuộc Time Warner xuất bản phải không?	train	đúng
vimqa_train_003970	vimqa_train_003970	Bài hát thành công nhất của James Blunt được phát hành bởi Atlantic Records phải không?	train	đúng
vimqa_train_003971	vimqa_train_003971	Tổng thống mà Anwar Al-Sadad là thân tín được bầu làm tổng thống Ai Cập năm 1956 phải không?	train	đúng
vimqa_train_003972	vimqa_train_003972	Quốc gia Nhật Bản có chương trình truyền hình siêu anh hùng người đóng tương tự như Sport Ranger toạ lạc trên biển Bắc Băng Dương phải không?	train	không
vimqa_train_003973	vimqa_train_003973	Người mà Stuart Sutcliffe gợi ý cho cái tên "The Beatles" có tên khai sinh là John Winston Lennon phải không?	train	đúng
vimqa_train_003974	vimqa_train_003974	Quê hương của cầu thủ bóng đá Gianluigi Buffon thường được ví von với hình ảnh lo Stivale (chiếc ủng) phải không?	train	đúng
vimqa_train_003975	vimqa_train_003975	Trường trường có Carol W. Greider là một nhà sinh học phân tử có tên tiếng Anh là Johns Hopkins University phải không?	train	đúng
vimqa_train_003976	vimqa_train_003976	Bộ phim Breaking Bad mà Bryan Cranston tham gia lấy bối cảnh và được quay chủ yếu tại Albuquerque, New Mexico phải không?	train	đúng
vimqa_train_003977	vimqa_train_003977	Đội tuyển đất nước Juan Cuadrado thi đấu có tên tiếng Tây Ban Nha là Selección de fútbol de Colombia phải không?	train	đúng
vimqa_train_003978	vimqa_train_003978	Nhân vật nào có con gái là Uchiha Sarada là thành viên của tộc Uchiha?	train	Uchiha Sasuke
vimqa_train_003979	vimqa_train_003979	Tác phẩm Donnie Darko Patrick Swayze đã đóng được đạo diễn bởi Richard Kelly và ra mắt năm 2001 phải không?	train	đúng
vimqa_train_003980	vimqa_train_003980	Đất nước William Henry Harrison làm sĩ quan quân đội có thủ đô Washington, D.C. phải không?	train	đúng
vimqa_train_003981	vimqa_train_003981	Đại học có Peter Higgs là giáo sư danh dự thành lập năm nào?	train	1582
vimqa_train_003982	vimqa_train_003982	Quốc gia của Dennis Bergkamp đứng thứ hai trong chỉ số tự do báo chí năm 2016 của Phóng viên không biên giới phải không?	train	đúng
vimqa_train_003983	vimqa_train_003983	Vai diễn nào của Neil Patrick Harris được sáng tạo bởi Carter Bays và Craig Thomas?	train	Barney Stinson
vimqa_train_003984	vimqa_train_003984	Hãng thu âm hiện đang ký hợp đồng với Vampire Weekend được thành lập năm 1989 phải không?	train	đúng
vimqa_train_003985	vimqa_train_003985	Ca sĩ của bài hát Not Myself Tonight được mệnh danh là gì?	train	Tiếng hát của một thế hệ
vimqa_train_003986	vimqa_train_003986	Câu lạc bộ mà Claude Makélélé hiện đang là cố vấn kỹ thuật có trụ sở tại đâu?	train	Fulham, London
vimqa_train_003987	vimqa_train_003987	Mạch chỉnh lưu có thể sử dụng ở đâu	train	Máy phát điện trên xe ô tô
vimqa_train_003988	vimqa_train_003988	Đất nước của Salomon Kalou nằm bên cạnh Vịnh Guinea về phía nam phải không?	train	đúng
vimqa_train_003989	vimqa_train_003989	Nhà hoá học được mệnh danh là vua thuốc nổ	train	Alfred Bernhard Nobel
vimqa_train_003990	vimqa_train_003990	Bảng tuần hoàn các nguyên tố hoá học là gì	train	là một phương pháp liệt kê các nguyên tố hoá học thành bảng , dựa trên số hiệu nguyên tử ( số proton trong hạt nhân ) , cấu hình electron và các tính chất hoá học tuần hoàn của chúng
vimqa_train_003991	vimqa_train_003991	Đất nước của Ray Charles gồm 1 đặc khu liên bang phải không?	train	đúng
vimqa_train_003992	vimqa_train_003992	Trường đại học có Martin Karplus là giáo sư danh dự nằm ở đâu?	train	Cambridge, Massachusetts, Hoa Kỳ
vimqa_train_003993	vimqa_train_003993	Tháng 1 được đặt theo tên của vị thần La Mã nào	train	Janus
vimqa_train_003994	vimqa_train_003994	Sân nhà của đội tuyển Marc Kevin Albrighton gia nhập năm 8 tuổi nằm ở Villa Park phải không?	train	đúng
vimqa_train_003995	vimqa_train_003995	Mạng truyền hình chiếu loạt phim truyền hình Hannah Montana có trụ sở tại đâu?	train	Burbank, California
vimqa_train_003996	vimqa_train_003996	Bài hát While My Guitar Gently Weeps của George Harrison có phần lead guitar được thể hiện bởi Eric Clapton phải không?	train	đúng
vimqa_train_003997	vimqa_train_003997	Câu lạc bộ mà Jan Ceulemans huấn luyện năm 2005 có trụ sở ở đâu?	train	Bruges ở Bỉ
vimqa_train_003998	vimqa_train_003998	Đội bóng có sân nhà ở Volksparkstadion từng giữ kỷ lục gì ở Giải vô địch bóng đá Đức?	train	là đội duy nhất chưa từng xuống hạng
vimqa_train_003999	vimqa_train_003999	Quốc ca của Cộng hòa Séc là gì	train	Kde domov můj ?
vimqa_train_004000	vimqa_train_004000	Châu Á nằm ở đâu trên quả địa cầu	train	Bắc bán cầu và Đông bán cầu
vimqa_train_004001	vimqa_train_004001	Giải thưởng Wangari Muta Maathai được nhận năm 2004 và được xem như người phụ nữ Châu Phi được trao giải này được sáng lập theo di chúc của Alfred Nobel phải không?	train	đúng
vimqa_train_004002	vimqa_train_004002	Địa danh có The Washington Post mang tên vị Tổng thống thứ mấy của Hợp chúng quốc Hoa Kỳ?	train	đầu tiên
vimqa_train_004003	vimqa_train_004003	Câu lạc bộ mà Claude Makélélé hiện đang là cố vấn kỹ thuật có trụ sở tại Fulham, London phải không?	train	đúng
vimqa_train_004004	vimqa_train_004004	Hệ máy nào DMA Design tập trung phát triển trò chơi những năm đầu có tên gọi CBM 64?	train	Commodore 64
vimqa_train_004005	vimqa_train_004005	Đảo Bouvet giáp những biển nào	train	phía Nam Đại Tây Dương, về phía nam - đông nam của Mũi Hảo Vọng (Nam Phi).
vimqa_train_004006	vimqa_train_004006	Quê nhà của nhà thiên văn vật lý học Dr. Michel Gustave Édouard Mayor có giáp biển hay không ?	train	không
vimqa_train_004007	vimqa_train_004007	Trường Freiburg mà Adolf Windaus học ngành Y và Hoá học được sáng lập vào năm 1457 phải không?	train	đúng
vimqa_train_004008	vimqa_train_004008	Danh từ là gì	train	là những từ chỉ người , sinh vật , sự vật , sự việc , khái niệm , hiện tượng ...
vimqa_train_004009	vimqa_train_004009	Video game Grand Theft Auto: San Andreas William Fichtner vào vai Ken Rosenberg được phát hành đầu tiên vào tháng 10 năm 2004 phải không?	train	đúng
vimqa_train_004010	vimqa_train_004010	Câu lạc bộ Ruud Krol chơi trong hầu hết sự nghiệp có trụ sở ở đâu?	train	Amsterdam
vimqa_train_004011	vimqa_train_004011	Phóng viên chiến trường nào của hãng thông tấn AP là tác giả bức ảnh nổi tiếng "Em bé Napalm" được chụp tại Trảng Bàng (Tây Ninh, Việt Nam) vào năm 1972	train	Nick Út, tên thật Huỳnh Công Út,
vimqa_train_004012	vimqa_train_004012	Giải thưởng nào Ernest Hemingway đã nhận được là một trong sáu giải thưởng của nhóm Giải Nobel?	train	Giải Nobel Văn học
vimqa_train_004013	vimqa_train_004013	Đội bóng mà Claude Makélélé làm cố vấn kỹ thuật có trụ sở ở Fulham, London phải không?	train	đúng
vimqa_train_004014	vimqa_train_004014	Nhóm nhạc của ca khúc "Harder, Better, Faster, Stronger" gồm 6 người phải không?	train	không
vimqa_train_004015	vimqa_train_004015	Tác giả của album Back to Bedlam là người nước nào?	train	Anh
vimqa_train_004016	vimqa_train_004016	Lục địa mà Buenos Aires nằm ở duyên hải đông nam có người dân chủ yếu sử dụng tiếng nào?	train	tiếng Tây Ban Nha và tiếng Bồ Đào Nha
vimqa_train_004017	vimqa_train_004017	Đội bóng Ashley Young chơi ở giải vô địch Ngoại hạng Anh có trụ sở ở Luân Đôn phải không?	train	không
vimqa_train_004018	vimqa_train_004018	Elizabeth Taylor nhỏ tuổi hơn Billy Joel phải không?	train	không
vimqa_train_004019	vimqa_train_004019	Đất nước của Marc Overmars có biên giới hàng hải với nước Bỉ, Anh và Đức phải không?	train	đúng
vimqa_train_004020	vimqa_train_004020	Ngôi sao Greta Garbo cùng thời với Joan Crawford là người Anh gốc Ấn Độ phải không?	train	không
vimqa_train_004021	vimqa_train_004021	Giải thưởng của Adolf Windaus năm 1928 do Viện hàn lâm khoa học Thụy Điển trao tặng phải không?	train	đúng
vimqa_train_004022	vimqa_train_004022	Quốc gia Nhật Bản có chương trình truyền hình siêu anh hùng người đóng tương tự như Sport Ranger là đảo quốc nằm ở khu vực Đông Á phải không?	train	đúng
vimqa_train_004023	vimqa_train_004023	Hạng đấu mà Aston Villa F.C. vô địch 7 lần năm 2004 được đổi tên thành Football League Championship phải không?	train	đúng
vimqa_train_004024	vimqa_train_004024	Bộ phim giúp Thomas Jeffrey Hanks giành giải Oscar lần thứ hai liên tiếp tổng cộng mang về 4 giải Oscar phải không?	train	đúng
vimqa_train_004025	vimqa_train_004025	Quốc gia của Jane Alexander nằm ở mũi phía nam của lục địa châu Phi phải không?	train	đúng
vimqa_train_004026	vimqa_train_004026	Nga giáp những nước nào	train	Na Uy , Phần Lan , Estonia , Latvia , Litva và Ba Lan ( cả hai đều qua tỉnh Kaliningrad ) , Belarus , Ukraina , Gruzia , Azerbaijan , Kazakhstan , Trung Quốc , Mông Cổ , và Bắc Triều Tiên
vimqa_train_004027	vimqa_train_004027	Frances Arnold cùng với Greg Winter được trao giải Nobel Hóa học năm 2018 sinh năm 1956 phải không?	train	đúng
vimqa_train_004028	vimqa_train_004028	Quốc gia mà William A. Wheeler là Dân biểu có thành phố lớn nhất là New York phải không?	train	đúng
vimqa_train_004029	vimqa_train_004029	Thành phố trụ sở của đội bóng Chelsea F.C. nằm ở bờ trái của sông Thames phải không?	train	đúng
vimqa_train_004030	vimqa_train_004030	Người cùng với Finn E. Kydland được trao giải Nobel Kinh tế năm 2004 làm việc cho Trường đất nước Arizona phải không?	train	đúng
vimqa_train_004031	vimqa_train_004031	Quê hương của Kevin De Bruyne độc lập vào năm 1830 phải không?	train	đúng
vimqa_train_004032	vimqa_train_004032	Có bao nhiêu cầu thủ trong mỗi đội bóng đá	train	mỗi đội 11 cầu thủ thi đấu chính thức trên sân kể cả 1 thủ môn.
vimqa_train_004033	vimqa_train_004033	Đất nước có chương trình truyền hình Mirai Sentai Timeranger giáp với đảo Đài Loan ở phía nam phải không?	train	đúng
vimqa_train_004034	vimqa_train_004034	Quê hương của Fujiko Fujio toạ lạc trên biển Thái Bình Dương phải không?	train	đúng
vimqa_train_004035	vimqa_train_004035	Game nhập vai nào của Square Enix do Sakaguchi Hironobu tạo ra?	train	Final Fantasy
vimqa_train_004036	vimqa_train_004036	Đội bóng mà Raheem Sterling hiện đang chơi đã có mấy lần vô địch bóng đá Anh?	train	7
vimqa_train_004037	vimqa_train_004037	Tác phẩm The Piano mà Holly Hunter tham gia là một bộ phim chính kịch của New Zealand phải không?	train	đúng
vimqa_train_004038	vimqa_train_004038	Đất nước của Jaap Stam có năm thành phố lớn nhất là Amsterdam, Rotterdam, Den Haag (La Haye), Utrecht và Eindhoven phải không?	train	đúng
vimqa_train_004039	vimqa_train_004039	Bản Mỹ hoá của phim Ninpuu Sentai Hurricaneger có phần đầu tiên được quay ở Trung Quốc phải không?	train	không
vimqa_train_004040	vimqa_train_004040	Giải thưởng Matt Bellamy nhận năm 2012 có tên gốc là The Ivor Novello Awards phải không?	train	đúng
vimqa_train_004041	vimqa_train_004041	Gmail do công ty nào phát triển	train	Google
vimqa_train_004042	vimqa_train_004042	Giải đấu mà Juventus F.C. đã giành được 36 danh hiệu được tài trợ bởi TIM phải không?	train	đúng
vimqa_train_004043	vimqa_train_004043	Người đề xuất khẩu hiệu "Sức mạnh là Động lực" sinh năm 1936 phải không?	train	đúng
vimqa_train_004044	vimqa_train_004044	Bộ phim thành công đầu tiên của Anna Paquin đặt bối cảnh ở thế kỷ thứ 19 phải không?	train	đúng
vimqa_train_004045	vimqa_train_004045	Các quốc gia nào là những thành viên đầu tiên của ASEAN	train	Thái Lan , Indonesia , Malaysia , Philippines và Singapore
vimqa_train_004046	vimqa_train_004046	Đất nước của Associated Press nằm tại Tây Bán cầu phải không?	train	đúng
vimqa_train_004047	vimqa_train_004047	Đại học mà Peter Higgs là giáo sư danh dự được thành lập năm 1582 phải không?	train	đúng
vimqa_train_004048	vimqa_train_004048	Dòng game có phần thứ năm là Grand Theft Auto V được viết tắt là TFT phải không?	train	không
vimqa_train_004049	vimqa_train_004049	Mạng truyền hình phát sóng phim Tokumei Sentai Go-Busters là của nước nào?	train	Nhật Bản
vimqa_train_004050	vimqa_train_004050	Dân số Nhật Bản xếp thứ mấy trên thế giới	train	thứ 10 trên thế giới
vimqa_train_004051	vimqa_train_004051	Album đầu tiên của David Guetta có hai giọng ca chính nào?	train	Chris Willis và Barbara Tucker
vimqa_train_004052	vimqa_train_004052	Ai là người sáng lập Trump Entertainment Resorts	train	Trump
vimqa_train_004053	vimqa_train_004053	Vì sao cà phê có thể gây kích thích	train	ca-phê-in
vimqa_train_004054	vimqa_train_004054	Nhà hàng hải nổi tiếng nào gốc Italy đã có công tìm ra châu Mỹ	train	Cristoforo Colombo
vimqa_train_004055	vimqa_train_004055	Đội bóng có sân nhà mới là Arena AufSchalke có trụ sở ở Gelsenkirchen phải không?	train	đúng
vimqa_train_004056	vimqa_train_004056	Thành phố mà James S. Sherman đại diện từ 1887 thường được gọi là gì?	train	Manhattan
vimqa_train_004057	vimqa_train_004057	Diễn viên Michael Douglas tham gia bộ phim Fatal Attraction sinh năm 1944 phải không?	train	đúng
vimqa_train_004058	vimqa_train_004058	Thực dân Pháp mở đầu các cuộc xâm lược Việt Nam tại đâu	train	Gia Định
vimqa_train_004059	vimqa_train_004059	Trường mà giáo sư William Thomson giảng dạy được sáng lập năm 1451 phải không?	train	đúng
vimqa_train_004060	vimqa_train_004060	Câu lạc bộ mà Louis Tomlinson từng chơi tại Giải bóng đá hạng nhất Anh toạ lạc ở Doncaster, South Yorkshire phải không?	train	đúng
vimqa_train_004061	vimqa_train_004061	Ai cùng với Stefan Hell giành giải Nobel Hoá học nhận giải Kavli lĩnh vực khoa học nano năm 2014?	train	Stefan Hell
vimqa_train_004062	vimqa_train_004062	Canada có bao nhiêu tỉnh bang và vùng lãnh thổ	train	mười tỉnh và ba lãnh thổ
vimqa_train_004063	vimqa_train_004063	Album Sgt. Pepper's Lonely Hearts Club Band mà Geoff Emerick phụ trách có tác phẩm "With a Little Help from My Friends" phải không?	train	đúng
vimqa_train_004064	vimqa_train_004064	Đại học mà Kim Boo-kyum học ngành khoa học chính trị năm 1976 được thành lập năm nào?	train	1946
vimqa_train_004065	vimqa_train_004065	lê văn thạnh là người nào	train	là một võ sư Karate người Việt Nam
vimqa_train_004066	vimqa_train_004066	Chức vụ nào Frank Billings Kellogg đã làm là người lãnh đạo Bộ Ngoại giao Hoa Kỳ, quản lý về vấn đề đối ngoại?	train	Bộ trưởng Ngoại giao Hoa Kỳ
vimqa_train_004067	vimqa_train_004067	Đội bóng mà Gary Cahill chuyển tới năm 2008 hiện đang chơi tại giải vô địch bóng đá Anh (League Championship) phải không?	train	đúng
vimqa_train_004068	vimqa_train_004068	Câu lạc bộ hiện có Claude Makélélé là cố vấn kỹ thuật được sáng lập vào năm nào?	train	1905
vimqa_train_004069	vimqa_train_004069	New York còn có những tên gọi nào	train	New York City (Thành phố New York) để phân biệt với tiểu bang New York.
vimqa_train_004070	vimqa_train_004070	Quốc gia có trường mà Venkatraman Ramakrishnan hoàn thành bằng tiến sĩ hoá sinh có tên đầy đủ là Hợp chúng quốc Hoa Kỳ phải không?	train	đúng
vimqa_train_004071	vimqa_train_004071	Quốc gia nào lớn thứ 3 về diện tích	train	Hoa Kỳ
vimqa_train_004072	vimqa_train_004072	Đất nước có đơn vị tiền tệ Kina có tên đầy đủ là Nhà nước Độc lập Papua New Guinea phải không?	train	đúng
vimqa_train_004073	vimqa_train_004073	Giải đấu mà Eden Hazard đang chơi cho câu lạc bộ Real Madrid có lượng khán giả cao thứ ba trong số các giải đấu bóng đá chuyên nghiệp trên thế giới phải không?	train	đúng
vimqa_train_004074	vimqa_train_004074	Nguyễn Du là nhà thơ ở thời nào	train	thời Lê mạt , Nguyễn sơ
vimqa_train_004075	vimqa_train_004075	"New Romantics" phát hành thông qua hãng Republic Records được sáng lập bởi Avery Lipman và Monte Lipman phải không?	train	đúng
vimqa_train_004076	vimqa_train_004076	Nhà phát hành dòng trò chơi Grand Theft Auto có trụ sở ở thành phố Los Angeles phải không?	train	không
vimqa_train_004077	vimqa_train_004077	Ban nhạc có Jack White là ca sĩ và ghita chính được thành lập vào năm 1997 phải không?	train	đúng
vimqa_train_004078	vimqa_train_004078	Giải thưởng Willard Libby đoạt giải năm 1960 do Quỹ Nobel quản lý phải không?	train	đúng
vimqa_train_004079	vimqa_train_004079	Đại học Columbia mà Barack Obama đã học được thành lập vào năm 1754 với tên King's College phải không?	train	đúng
vimqa_train_004080	vimqa_train_004080	Câu lạc bộ Ashley Young chơi ở giải vô địch Ngoại hạng Anh có trụ sở ở Luân Đôn phải không?	train	không
vimqa_train_004081	vimqa_train_004081	Nhóm nhạc của ca khúc nổi tiếng And I Love Her được thành lập tại California phải không?	train	không
vimqa_train_004082	vimqa_train_004082	Nghệ sĩ có chuyến lưu diễn Christina Aguilera: In Concert sinh năm 1980 phải không?	train	đúng
vimqa_train_004083	vimqa_train_004083	Người được ban nhạc Manic Street Preachers kết nạp thêm sinh năm nào?	train	1967
vimqa_train_004084	vimqa_train_004084	Câu lạc bộ mà Tevez gia nhập năm 2009 đã giành bao nhiêu danh hiệu trong năm 2019?	train	bốn danh hiệu
vimqa_train_004085	vimqa_train_004085	Người cùng với Finn E. Kydland được trao giải Nobel Kinh tế năm 2004 làm việc cho Đại học quốc gia Arizona phải không?	train	đúng
vimqa_train_004086	vimqa_train_004086	Quốc gia của Mariah Carey nằm ở Tây Bán cầu phải không?	train	đúng
vimqa_train_004087	vimqa_train_004087	Đất nước của Học viện Karolinska giáp Na Uy ở phía nào?	train	phía Tây
vimqa_train_004088	vimqa_train_004088	Chris Martin nhỏ tuổi hơn Nathan Dyer phải không?	train	không
vimqa_train_004089	vimqa_train_004089	Nhóm nhạc có đĩa đơn Mr. Taxi được thành lập bởi công ty SM Entertainment phải không?	train	đúng
vimqa_train_004090	vimqa_train_004090	Quê hương của Maeda Jun có tên đầy đủ là Nhật Bản Quốc phải không?	train	đúng
vimqa_train_004091	vimqa_train_004091	Tên Glucose bắt nguồn từ đâu	train	từ ngôn ngữ Hy Lạp
vimqa_train_004092	vimqa_train_004092	Người cùng với Emily Greene Balch nhận giải Nobel Hòa bình năm 1946 là người nước Anh phải không?	train	không
vimqa_train_004093	vimqa_train_004093	Thánh địa lớn nhất của đạo Cao Đài tên là gì	train	Tòa Thánh Tây Ninh
vimqa_train_004094	vimqa_train_004094	Giải đấu nào A.C Milan từng thi đấu được tổ chức lần đầu tiên năm 1922?	train	Coppa Italia
vimqa_train_004095	vimqa_train_004095	Đỉnh Phan-xi-păng thuộc tỉnh nào	train	Lào Cai và Lai Châu
vimqa_train_004096	vimqa_train_004096	Hệ máy Commodore 64 DMA Design tập trung phát triển trò chơi những năm đầu có tên gọi CBM 64 phải không?	train	đúng
vimqa_train_004097	vimqa_train_004097	Đĩa đơn nào của The Weeknd được phát hành vào ngày 23 tháng 12 năm 2014?	train	Earned It
vimqa_train_004098	vimqa_train_004098	Người thực hiện chuyến lưu diễn Liberation Tour sinh năm 1980 phải không?	train	đúng
vimqa_train_004099	vimqa_train_004099	Bộ phim West Side Story của Natalie Wood đã đoạt 10 giải Oscar năm 1961 phải không?	train	đúng
vimqa_train_004100	vimqa_train_004100	Quốc gia nơi thành lập Actors Studio nằm ở giữa của Bắc Mỹ phải không?	train	đúng
vimqa_train_004101	vimqa_train_004101	Carl Sagan là bạn lâu năm của Kip Thorne có đóng góp quan trọng nhất là cho việc khám phá nhiệt độ bề mặt rất cao trên Kim Tinh phải không?	train	đúng
vimqa_train_004102	vimqa_train_004102	Tổng thống trao Huân chương Tự do cho Ralph Bunche bị ám sát vào năm 1883 phải không?	train	không
vimqa_train_004103	vimqa_train_004103	James Garner lớn tuổi hơn Rodolphe Seeldrayers phải không?	train	không
vimqa_train_004104	vimqa_train_004104	Đất nước Hoa Kỳ nơi trước đây Hypacrosaurus từng sống có tên đầy đủ là Hợp chúng quốc Hoa Kỳ phải không?	train	đúng
vimqa_train_004105	vimqa_train_004105	Công ty sở hữu Final Fantasy mua lại nhà phát hành trò chơi Eidos Interactive của Anh năm 2009 phải không?	train	đúng
vimqa_train_004106	vimqa_train_004106	đặc sản của ninh bình là gì	train	món ăn chế biến từ thịt dê núi Ninh Bình , Rượu Kim Sơn , nem chua ( Yên Mạc - Yên Mô ) , miến lươn , cá rô Tổng Trường , dứa Đồng Giao và cơm cháy Ninh Bình
vimqa_train_004107	vimqa_train_004107	Đội bóng Darlington F.C. mà Gary Pallister từng chơi đến từ New York phải không?	train	không
vimqa_train_004108	vimqa_train_004108	Giải đấu mà sân vận động Villa Park đã tổ chức 55 trận bán kết được đặt tên theo tổ chức Liên đoàn bóng đá Anh (FA) phải không?	train	đúng
vimqa_train_004109	vimqa_train_004109	John Lennon viết ca khúc She Loves You có tên khai sinh là John Winston Lennon phải không?	train	đúng
vimqa_train_004110	vimqa_train_004110	Câu lạc bộ của cầu thủ Victor Moses có biệt danh "Thịt" phải không?	train	đúng
vimqa_train_004111	vimqa_train_004111	Đất nước của nhà hoá học Shirakawa Hideki có phía tây giáp với bán đảo Triều Tiên qua biển Nhật Bản phải không?	train	đúng
vimqa_train_004112	vimqa_train_004112	Đội bóng bóng đá Manchester United đang chơi tại giải đấu nào	train	Premier League
vimqa_train_004113	vimqa_train_004113	Quốc gia William Henry Harrison làm sĩ quan quân đội có thủ đô Hà Nội phải không?	train	không
vimqa_train_004114	vimqa_train_004114	Có mấy loài ngựa vằn	train	Có ba loài
vimqa_train_004115	vimqa_train_004115	Thành phố trụ sở của câu lạc bộ Bradford City A.F.C. được thành lập năm 1974 phải không?	train	đúng
vimqa_train_004116	vimqa_train_004116	Câu lạc bộ có sân nhà là Volkswagen Arena được sở hữu bởi tập đoàn Volkswagen phải không?	train	đúng
vimqa_train_004117	vimqa_train_004117	Spin-off của Ecstasy năm 2010 được phát hành dưới dạng DVD phải không?	train	đúng
vimqa_train_004118	vimqa_train_004118	Công ty thành lập và quản lý chương trình Sixteen được thành lập bởi J. Y. Park phải không?	train	đúng
vimqa_train_004119	vimqa_train_004119	Tào Tháo là ai	train	dòng dõi Tướng quốc nhà Hán là Tào Tham
vimqa_train_004120	vimqa_train_004120	Cuộc tiến công và nổi dậy Tết Mậu Thân năm 1968 diễn ra ở đâu	train	từ vĩ tuyến 17 đến Cà Mau,
vimqa_train_004121	vimqa_train_004121	Loài rắn độc nào dài nhất thế giới	train	Rắn hổ mang chúa
vimqa_train_004122	vimqa_train_004122	Đế quốc La Mã tồn tại trong khoảng thời gian nào	train	từ khoảng thế kỷ thứ 1 TCN cho đến khoảng thế kỷ thứ 5 hay thế kỷ thứ 6
vimqa_train_004123	vimqa_train_004123	Quản lý đã đưa The Beatles thành nghệ sĩ chuyên nghiệp là người nước nào?	train	Anh
vimqa_train_004124	vimqa_train_004124	Giải đấu mà Eden Hazard đang chơi cho đội bóng Real Madrid có lượng khán giả cao thứ mấy trong số các giải đấu bóng đá chuyên nghiệp trên thế giới?	train	thứ ba
vimqa_train_004125	vimqa_train_004125	Quốc gia của William Henry Harrison giáp với nước México ở phía nam phải không?	train	đúng
vimqa_train_004126	vimqa_train_004126	Giải thưởng Jean-Marie Lehn đã đoạt năm 1987 có tên tiếng Thụy Điển là Nobelpriset i kemi phải không?	train	đúng
vimqa_train_004127	vimqa_train_004127	Steven Weinberg cùng với Sheldon Lee Glashow giành giải Nobel Vật lý sinh năm 1933 phải không?	train	đúng
vimqa_train_004128	vimqa_train_004128	Bộ phim mà Maggie Gyllenhaal khởi đầu sự nghiệp nói về 1 thanh niên bị ám ảnh bởi những hình ảnh về ngày tận thế phải không?	train	đúng
vimqa_train_004129	vimqa_train_004129	México nằm ở khu vực nào	train	khu vực Bắc Mỹ
vimqa_train_004130	vimqa_train_004130	Bộ phim The Abyss của đạo diễn phim Aliens (1986) có sự tham gia của diễn viên Ivar Giaever phải không?	train	không
vimqa_train_004131	vimqa_train_004131	Thành phố nơi thành lập ban nhạc rock The Killers đông dân thứ bao nhiêu ở Hoa Kỳ?	train	28
vimqa_train_004132	vimqa_train_004132	Quốc gia Hoa Kỳ xuất bản quyển tự truyện Thank Heaven của Leslie Caron là một quốc gia cộng hòa lập hiến liên bang thuộc châu Mỹ phải không?	train	đúng
vimqa_train_004133	vimqa_train_004133	Vị trí mà Francesco Totti thi đấu rất thành công thường có vị trí ở đâu trong đội hình?	train	vị trí cao nhất trong đội hình
vimqa_train_004134	vimqa_train_004134	Chùa Bút Tháp hiện ở tỉnh/thành nào	train	Bắc Ninh.
vimqa_train_004135	vimqa_train_004135	Nhà khoa học sinh năm 1938 Tomas Lindahl đã cùng Paul L. Modrich nhận giải Nobel Hóa học năm 2015 phải không?	train	đúng
vimqa_train_004136	vimqa_train_004136	Đất nước nào có trữ lượng khoảng sản và năng lượng lớn nhất thế giới	train	Nga
vimqa_train_004137	vimqa_train_004137	Hãng cùng Clay Aiken phát hành hai album Tried and True và Steadfast được Edward Lewis sáng lập phải không?	train	đúng
vimqa_train_004138	vimqa_train_004138	Ivar Giaever - một trong ba người được trao giải Nobel Vật lý năm 1973 là người Anh gốc Áo phải không?	train	không
vimqa_train_004139	vimqa_train_004139	Đội bóng mà Javier Saviola kết thúc sự nghiệp có 36 chức vô địch quốc gia phải không?	train	đúng
vimqa_train_004140	vimqa_train_004140	Sân nhà của đội Manchester United là sân vận động lớn thứ hai ở Anh phải không?	train	đúng
vimqa_train_004141	vimqa_train_004141	Google là công ty con của tập đoàn nào	train	Alphabet
vimqa_train_004142	vimqa_train_004142	Giải thưởng Âm nhạc Mỹ mà ban nhạc Eagles đã đạt được sản xuất bởi Dick Clark phải không?	train	đúng
