query_id	doc_id	relevance
vimqa_train_004469	vimqa_ctx_dcf7eaf8160b4aeb	1
vimqa_train_004470	vimqa_ctx_8fdc495f4383e14f	1
vimqa_train_004471	vimqa_ctx_d3e0850848dba60f	1
vimqa_train_004472	vimqa_ctx_832f04cab5d540a3	1
vimqa_train_004473	vimqa_ctx_2ac54b674461f686	1
vimqa_train_004474	vimqa_ctx_57b843c55b2e6442	1
vimqa_train_004475	vimqa_ctx_6b15501befc70b7e	1
vimqa_train_004476	vimqa_ctx_3432a695d166a016	1
vimqa_train_004477	vimqa_ctx_e2035fb3d693865a	1
vimqa_train_004478	vimqa_ctx_8ccbefa65e1df1f3	1
vimqa_train_004479	vimqa_ctx_7eb124b2cb7d0d9e	1
vimqa_train_004480	vimqa_ctx_5be0f63179384ae7	1
vimqa_train_004481	vimqa_ctx_93b6dfe01266ef7a	1
vimqa_train_004482	vimqa_ctx_0af91865fb3e47f4	1
vimqa_train_004483	vimqa_ctx_05600593e8d4f810	1
vimqa_train_004484	vimqa_ctx_b1b33ce9fa062eca	1
vimqa_train_004485	vimqa_ctx_b2099989572d079b	1
vimqa_train_004486	vimqa_ctx_319b5b61baa9f510	1
vimqa_train_004487	vimqa_ctx_1348287789a2871b	1
vimqa_train_004488	vimqa_ctx_4be3bc58a38791cf	1
vimqa_train_004489	vimqa_ctx_6468c938f0227985	1
vimqa_train_004490	vimqa_ctx_e04525cfeb6d65b5	1
vimqa_train_004491	vimqa_ctx_045dbf50b67f241c	1
vimqa_train_004492	vimqa_ctx_641296d737858fd2	1
vimqa_train_004493	vimqa_ctx_c14787f3594ec98e	1
vimqa_train_004494	vimqa_ctx_6f8b776b40caf436	1
vimqa_train_004495	vimqa_ctx_a06a68283710c783	1
vimqa_train_004496	vimqa_ctx_eba6677fc0b67a43	1
vimqa_train_004497	vimqa_ctx_9e58945dfff892c3	1
vimqa_train_004498	vimqa_ctx_cad212a34d3ca567	1
vimqa_train_004499	vimqa_ctx_04920db397dc7ca4	1
vimqa_train_004500	vimqa_ctx_1a13a89f6b7ae5a5	1
vimqa_train_004501	vimqa_ctx_da88f2375cc7ae78	1
vimqa_train_004502	vimqa_ctx_367e5b1bffbccfb8	1
vimqa_train_004503	vimqa_ctx_2eb9ff6be45c5a3b	1
vimqa_train_004504	vimqa_ctx_0161989c5b877a68	1
vimqa_train_004505	vimqa_ctx_07a525e44d1e9442	1
vimqa_train_004506	vimqa_ctx_77d1f342a6dde7f9	1
vimqa_train_004507	vimqa_ctx_1aa3f25a13780c53	1
vimqa_train_004508	vimqa_ctx_ee4a01d8cf0a88af	1
vimqa_train_004509	vimqa_ctx_576494b2167fd39b	1
vimqa_train_004510	vimqa_ctx_18dff5beccf41525	1
vimqa_train_004511	vimqa_ctx_399605f24423f247	1
vimqa_train_004512	vimqa_ctx_6cf22d21c2164cf7	1
vimqa_train_004513	vimqa_ctx_50ed42a59268e5cd	1
vimqa_train_004514	vimqa_ctx_489255b124341ae8	1
vimqa_train_004515	vimqa_ctx_63326b219ddfa113	1
vimqa_train_004516	vimqa_ctx_e0e9bf8b219ee7cd	1
vimqa_train_004517	vimqa_ctx_2261a1060d83e701	1
vimqa_train_004518	vimqa_ctx_ab7fcbd36884efca	1
vimqa_train_004519	vimqa_ctx_dd3c43bf5f6a7b11	1
vimqa_train_004520	vimqa_ctx_0327373b49478f28	1
vimqa_train_004521	vimqa_ctx_196a8c1dbd1fd12b	1
vimqa_train_004522	vimqa_ctx_83b92a5fea4993ca	1
vimqa_train_004523	vimqa_ctx_d8f34d5e4ec5c3d4	1
vimqa_train_004524	vimqa_ctx_59a6bf961ce32534	1
vimqa_train_004525	vimqa_ctx_8d8f159634f08ca7	1
vimqa_train_004526	vimqa_ctx_9c3da8c8ec409693	1
vimqa_train_004527	vimqa_ctx_257ff7f1df849b45	1
vimqa_train_004528	vimqa_ctx_f5cd7ca2f5f2fe72	1
vimqa_train_004529	vimqa_ctx_c09e9f73845c1940	1
vimqa_train_004530	vimqa_ctx_ff0e822f39f0f720	1
vimqa_train_004531	vimqa_ctx_d23634dc12ac58d1	1
vimqa_train_004532	vimqa_ctx_a747c94cd505b76b	1
vimqa_train_004533	vimqa_ctx_903a555574b6695c	1
vimqa_train_004534	vimqa_ctx_c596f52e473adca0	1
vimqa_train_004535	vimqa_ctx_c0099fce81f4aeb2	1
vimqa_train_004536	vimqa_ctx_20a8516fb5574310	1
vimqa_train_004537	vimqa_ctx_56005ae161eac1e9	1
vimqa_train_004538	vimqa_ctx_b42d72ed9df65501	1
vimqa_train_004539	vimqa_ctx_c3736ab82a32badf	1
vimqa_train_004540	vimqa_ctx_c912f590e1c61db4	1
vimqa_train_004541	vimqa_ctx_bd279e05a17e5f20	1
vimqa_train_004542	vimqa_ctx_9b797af51bf3cf7d	1
vimqa_train_004543	vimqa_ctx_2955b055fb8fe61e	1
vimqa_train_004544	vimqa_ctx_399605f24423f247	1
vimqa_train_004545	vimqa_ctx_86b05b6cfa391ee1	1
vimqa_train_004546	vimqa_ctx_3308291e64489221	1
vimqa_train_004547	vimqa_ctx_96b1ddd1d0f2dec3	1
vimqa_train_004548	vimqa_ctx_0478c7320c9cbb5f	1
vimqa_train_004549	vimqa_ctx_a7441be0d47ba6f7	1
vimqa_train_004550	vimqa_ctx_ff7717d97bd0d2d5	1
vimqa_train_004551	vimqa_ctx_37812ea6f49ea047	1
vimqa_train_004552	vimqa_ctx_3e9957ccfa6e0a70	1
vimqa_train_004553	vimqa_ctx_404479270b0ee2e6	1
vimqa_train_004554	vimqa_ctx_371095f5e802360d	1
vimqa_train_004555	vimqa_ctx_d5e200ee95e7be5b	1
vimqa_train_004556	vimqa_ctx_e2e74d878b75dd78	1
vimqa_train_004557	vimqa_ctx_2e3f1840435fd49d	1
vimqa_train_004558	vimqa_ctx_2ebea113f13bf702	1
vimqa_train_004559	vimqa_ctx_2ba33eb9626cfd18	1
vimqa_train_004560	vimqa_ctx_140ad16b8936ae3e	1
vimqa_train_004561	vimqa_ctx_5690c31f6621bb82	1
vimqa_train_004562	vimqa_ctx_4c981b8eb4f5cbf0	1
vimqa_train_004563	vimqa_ctx_64cb2fd2ec6a94aa	1
vimqa_train_004564	vimqa_ctx_869195f0136d7591	1
vimqa_train_004565	vimqa_ctx_3a62954706fdfc9d	1
vimqa_train_004566	vimqa_ctx_f61b24ab234cdd9b	1
vimqa_train_004567	vimqa_ctx_45e67d2a869cc9b5	1
vimqa_train_004568	vimqa_ctx_ce68b5470c243376	1
vimqa_train_004569	vimqa_ctx_bd3466934407044f	1
vimqa_train_004570	vimqa_ctx_a7d5267e8473e6d2	1
vimqa_train_004571	vimqa_ctx_6c24744208c9f7ed	1
vimqa_train_004572	vimqa_ctx_0b6ac8ca8e6bc0ce	1
vimqa_train_004573	vimqa_ctx_baf0c126f1deb630	1
vimqa_train_004574	vimqa_ctx_1bf1af638494f26d	1
vimqa_train_004575	vimqa_ctx_c0d404dcb3a53e3e	1
vimqa_train_004576	vimqa_ctx_40841a2c52a00ca3	1
vimqa_train_004577	vimqa_ctx_41866a9fc10bfd22	1
vimqa_train_004578	vimqa_ctx_5ae270759e7c0402	1
vimqa_train_004579	vimqa_ctx_d7325331572dd50a	1
vimqa_train_004580	vimqa_ctx_a35a3cf0fab0465e	1
vimqa_train_004581	vimqa_ctx_deeb9a9864782149	1
vimqa_train_004582	vimqa_ctx_0f95993a631b1201	1
vimqa_train_004583	vimqa_ctx_5b0825c1edd0ce23	1
vimqa_train_004584	vimqa_ctx_96395f55807edbdf	1
vimqa_train_004585	vimqa_ctx_d8f34d5e4ec5c3d4	1
vimqa_train_004586	vimqa_ctx_0e76012865e606f6	1
vimqa_train_004587	vimqa_ctx_8a7d5de1f91f0c59	1
vimqa_train_004588	vimqa_ctx_6f9fe46628f5a03e	1
vimqa_train_004589	vimqa_ctx_9f495d6aa4ddf8e2	1
vimqa_train_004590	vimqa_ctx_4adad82b078185b7	1
vimqa_train_004591	vimqa_ctx_25e7ff21522f3f84	1
vimqa_train_004592	vimqa_ctx_9bf9623fef7bf584	1
vimqa_train_004593	vimqa_ctx_921d80df5f71a354	1
vimqa_train_004594	vimqa_ctx_483f7452f6a2e6c6	1
vimqa_train_004595	vimqa_ctx_b8c4589c1ca2c2e0	1
vimqa_train_004596	vimqa_ctx_1d0868d8e4b6c4a0	1
vimqa_train_004597	vimqa_ctx_7d5992c773060d0d	1
vimqa_train_004598	vimqa_ctx_bb1e2f4a5a4cc19f	1
vimqa_train_004599	vimqa_ctx_04357c72cff0a701	1
vimqa_train_004600	vimqa_ctx_57b491dc4eecab2d	1
vimqa_train_004601	vimqa_ctx_4d12004a6a0a6b24	1
vimqa_train_004602	vimqa_ctx_e67f46d8277be41d	1
vimqa_train_004603	vimqa_ctx_fb0e0a20f96e3ae2	1
vimqa_train_004604	vimqa_ctx_e6c4b275524489a5	1
vimqa_train_004605	vimqa_ctx_af50cb4b0167b504	1
vimqa_train_004606	vimqa_ctx_9d8caf0938cdd283	1
vimqa_train_004607	vimqa_ctx_e9f2e35360d0fd72	1
vimqa_train_004608	vimqa_ctx_14f4a68a53297f1c	1
vimqa_train_004609	vimqa_ctx_b9cf1a0415643232	1
vimqa_train_004610	vimqa_ctx_1e3a0a1eae55e409	1
vimqa_train_004611	vimqa_ctx_c3368bd17fc3c443	1
vimqa_train_004612	vimqa_ctx_9d564e7c3aeeccb5	1
vimqa_train_004613	vimqa_ctx_317bc5f9fcf5a1d1	1
vimqa_train_004614	vimqa_ctx_fada05240e21e46d	1
vimqa_train_004615	vimqa_ctx_9e90ee1a73b54e56	1
vimqa_train_004616	vimqa_ctx_8f9304fc910ed493	1
vimqa_train_004617	vimqa_ctx_83c79fd28c8fe5d7	1
vimqa_train_004618	vimqa_ctx_c7ed3fa8655e67cd	1
vimqa_train_004619	vimqa_ctx_12860301c4dcec0e	1
vimqa_train_004620	vimqa_ctx_f75cd3dc79f8eaa5	1
vimqa_train_004621	vimqa_ctx_b92363e1f63da756	1
vimqa_train_004622	vimqa_ctx_28338a99fcd79c57	1
vimqa_train_004623	vimqa_ctx_5e08fce911cf7fae	1
vimqa_train_004624	vimqa_ctx_b199f9deae3edb93	1
vimqa_train_004625	vimqa_ctx_21f46d8fcbee0283	1
vimqa_train_004626	vimqa_ctx_2db8891cdae2b23a	1
vimqa_train_004627	vimqa_ctx_4c6ec4e5d561a352	1
vimqa_train_004628	vimqa_ctx_69621bce9ca539f6	1
vimqa_train_004629	vimqa_ctx_3fee0c93087382ee	1
vimqa_train_004630	vimqa_ctx_6adb70b4c3320626	1
vimqa_train_004631	vimqa_ctx_d10577444a04814f	1
vimqa_train_004632	vimqa_ctx_166d64e84678c6e6	1
vimqa_train_004633	vimqa_ctx_2047f249f0863aa7	1
vimqa_train_004634	vimqa_ctx_a3dd3513c4a5fe97	1
vimqa_train_004635	vimqa_ctx_7bdb9959ef7df18e	1
vimqa_train_004636	vimqa_ctx_0697af1065c2db85	1
vimqa_train_004637	vimqa_ctx_95f8ff9b03c73302	1
vimqa_train_004638	vimqa_ctx_4cab845391a6d2c7	1
vimqa_train_004639	vimqa_ctx_96e56283a8b16cd0	1
vimqa_train_004640	vimqa_ctx_c6704816a1c9d3be	1
vimqa_train_004641	vimqa_ctx_4e8726bf3306195e	1
vimqa_train_004642	vimqa_ctx_7184865ee0e7bb0e	1
vimqa_train_004643	vimqa_ctx_1c7a07681293c8c6	1
vimqa_train_004644	vimqa_ctx_8c67f46d9fdb84c3	1
vimqa_train_004645	vimqa_ctx_1f41830546a28c12	1
vimqa_train_004646	vimqa_ctx_c3a3e0d1d2f08b8b	1
vimqa_train_004647	vimqa_ctx_8988ba22551db51b	1
vimqa_train_004648	vimqa_ctx_c5da4e6d6506fea7	1
vimqa_train_004649	vimqa_ctx_d22242dc44ca8493	1
vimqa_train_004650	vimqa_ctx_02c70cf34d8e7254	1
vimqa_train_004651	vimqa_ctx_d11694a74a908c56	1
vimqa_train_004652	vimqa_ctx_b28e8abae3338309	1
vimqa_train_004653	vimqa_ctx_921934941709d546	1
vimqa_train_004654	vimqa_ctx_e72af6719b59569f	1
vimqa_train_004655	vimqa_ctx_6c8f8ccea4821cd4	1
vimqa_train_004656	vimqa_ctx_d1f38176c24cffe4	1
vimqa_train_004657	vimqa_ctx_b140c70e2fb4e282	1
vimqa_train_004658	vimqa_ctx_1f1433b22ceb7c95	1
vimqa_train_004659	vimqa_ctx_4526074e801e2076	1
vimqa_train_004660	vimqa_ctx_b9cf1a0415643232	1
vimqa_train_004661	vimqa_ctx_e7d32bd4251947ca	1
vimqa_train_004662	vimqa_ctx_3027c49403debd6c	1
vimqa_train_004663	vimqa_ctx_8820fa7c999aaf35	1
vimqa_train_004664	vimqa_ctx_fcc1aac91028e88c	1
vimqa_train_004665	vimqa_ctx_d5f3967bbd7a0917	1
vimqa_train_004666	vimqa_ctx_7ff35f8f81e9449b	1
vimqa_train_004667	vimqa_ctx_7075baaec060bca0	1
vimqa_train_004668	vimqa_ctx_255fb54bac8f3606	1
vimqa_train_004669	vimqa_ctx_3b1b8d328695e52f	1
vimqa_train_004670	vimqa_ctx_b140c70e2fb4e282	1
vimqa_train_004671	vimqa_ctx_a72ebb746b04d49e	1
vimqa_train_004672	vimqa_ctx_e6b190820c690e39	1
vimqa_train_004673	vimqa_ctx_a32d6308b7c9abf6	1
vimqa_train_004674	vimqa_ctx_b6506d8cf12deaa9	1
vimqa_train_004675	vimqa_ctx_7b9db37d57272dde	1
vimqa_train_004676	vimqa_ctx_23937d14d9692b82	1
vimqa_train_004677	vimqa_ctx_0e9ee0c0db320921	1
vimqa_train_004678	vimqa_ctx_2eb9ff6be45c5a3b	1
vimqa_train_004679	vimqa_ctx_f79876831e48f849	1
vimqa_train_004680	vimqa_ctx_aa6ac5f643b521c2	1
vimqa_train_004681	vimqa_ctx_f4874e85b148529d	1
vimqa_train_004682	vimqa_ctx_e04525cfeb6d65b5	1
vimqa_train_004683	vimqa_ctx_11a7ba8facf2d1de	1
vimqa_train_004684	vimqa_ctx_96ea06d162405b18	1
vimqa_train_004685	vimqa_ctx_648cd87874a206d7	1
vimqa_train_004686	vimqa_ctx_5c54224408cdf2d0	1
vimqa_train_004687	vimqa_ctx_2beeef24cdfc5861	1
vimqa_train_004688	vimqa_ctx_f9ffa5a8526b77c6	1
vimqa_train_004689	vimqa_ctx_d81db91a36498e4b	1
vimqa_train_004690	vimqa_ctx_c460f4bd1838c582	1
vimqa_train_004691	vimqa_ctx_4c6e2191c38ad20a	1
vimqa_train_004692	vimqa_ctx_6c8c07e416ffd37d	1
vimqa_train_004693	vimqa_ctx_9db2889070e331b5	1
vimqa_train_004694	vimqa_ctx_ec5c326b00c82ade	1
vimqa_train_004695	vimqa_ctx_ac02676f277556e3	1
vimqa_train_004696	vimqa_ctx_ec75a51b62ccc6d2	1
vimqa_train_004697	vimqa_ctx_886fbfb05b1fff79	1
vimqa_train_004698	vimqa_ctx_0653e5f1f729ad3d	1
vimqa_train_004699	vimqa_ctx_a299b9ff150ee2c4	1
vimqa_train_004700	vimqa_ctx_cb771c375eb705be	1
vimqa_train_004701	vimqa_ctx_71976c119574f9a3	1
vimqa_train_004702	vimqa_ctx_6f23d8e1f7e47007	1
vimqa_train_004703	vimqa_ctx_69ad162bd0b2f686	1
vimqa_train_004704	vimqa_ctx_84829770a4871820	1
vimqa_train_004705	vimqa_ctx_38eb5f5d24f78c26	1
vimqa_train_004706	vimqa_ctx_36da6a86277e1c1f	1
vimqa_train_004707	vimqa_ctx_9e2212c47e1809f0	1
vimqa_train_004708	vimqa_ctx_9d0e997c108ae3cc	1
vimqa_train_004709	vimqa_ctx_64e51b34a2e5d2fd	1
vimqa_train_004710	vimqa_ctx_b1f2f3c13a6e1bfb	1
vimqa_train_004711	vimqa_ctx_d79dd913abfafefc	1
vimqa_train_004712	vimqa_ctx_6b8937755404352c	1
vimqa_train_004713	vimqa_ctx_d3a47ac22cc987eb	1
vimqa_train_004714	vimqa_ctx_a3dd3513c4a5fe97	1
vimqa_train_004715	vimqa_ctx_8259404bc1874716	1
vimqa_train_004716	vimqa_ctx_d82af5bc1092bc41	1
vimqa_train_004717	vimqa_ctx_f3017c14cc731a7f	1
vimqa_train_004718	vimqa_ctx_b5f60becac9ac3d0	1
vimqa_train_004719	vimqa_ctx_9a4b227893c1f7b2	1
vimqa_train_004720	vimqa_ctx_fb3952fc50ffc073	1
vimqa_train_004721	vimqa_ctx_e1f6bc2fd0b73877	1
vimqa_train_004722	vimqa_ctx_31c3c4bbb696673d	1
vimqa_train_004723	vimqa_ctx_011e000b372e5ee3	1
vimqa_train_004724	vimqa_ctx_5139cba4708a2f98	1
vimqa_train_004725	vimqa_ctx_26c3c1b664d1f024	1
vimqa_train_004726	vimqa_ctx_3a62954706fdfc9d	1
vimqa_train_004727	vimqa_ctx_e6df35716a659244	1
vimqa_train_004728	vimqa_ctx_1f9542d83ae41501	1
vimqa_train_004729	vimqa_ctx_9a281854fd110478	1
vimqa_train_004730	vimqa_ctx_d19cbd38e7804024	1
vimqa_train_004731	vimqa_ctx_36da6a86277e1c1f	1
vimqa_train_004732	vimqa_ctx_f75cd3dc79f8eaa5	1
vimqa_train_004733	vimqa_ctx_6382db705f928702	1
vimqa_train_004734	vimqa_ctx_fc94a517e5419d38	1
vimqa_train_004735	vimqa_ctx_3c2357f23c999017	1
vimqa_train_004736	vimqa_ctx_1f15ed373dc74cd7	1
vimqa_train_004737	vimqa_ctx_fed8c6faf26302e4	1
vimqa_train_004738	vimqa_ctx_5d1604608755ec73	1
vimqa_train_004739	vimqa_ctx_b08f54ef246f9fbd	1
vimqa_train_004740	vimqa_ctx_df207d3afef67a56	1
vimqa_train_004741	vimqa_ctx_96861cb5173ede9e	1
vimqa_train_004742	vimqa_ctx_9d0e997c108ae3cc	1
vimqa_train_004743	vimqa_ctx_4b8081ea4062314a	1
vimqa_train_004744	vimqa_ctx_317bc5f9fcf5a1d1	1
vimqa_train_004745	vimqa_ctx_a877a9b9cab9685f	1
vimqa_train_004746	vimqa_ctx_ddabb29ab2cc5277	1
vimqa_train_004747	vimqa_ctx_7272ee0479b72a41	1
vimqa_train_004748	vimqa_ctx_f41947e70a4bc641	1
vimqa_train_004749	vimqa_ctx_ff8e70bf759eed50	1
vimqa_train_004750	vimqa_ctx_23cd0069db211127	1
vimqa_train_004751	vimqa_ctx_eb76dbc81ec77d39	1
vimqa_train_004752	vimqa_ctx_2a3e7c0eed0508a3	1
vimqa_train_004753	vimqa_ctx_e0834f1a2a848ba4	1
vimqa_train_004754	vimqa_ctx_82d3a556b050c247	1
vimqa_train_004755	vimqa_ctx_0161989c5b877a68	1
vimqa_train_004756	vimqa_ctx_ac5688cd181bf5fd	1
vimqa_train_004757	vimqa_ctx_123027ca3a8b0bc7	1
vimqa_train_004758	vimqa_ctx_57a866932bb54da3	1
vimqa_train_004759	vimqa_ctx_3adc692a16e3035b	1
vimqa_train_004760	vimqa_ctx_85656e8d1a571420	1
vimqa_train_004761	vimqa_ctx_29421efa57ca6283	1
vimqa_train_004762	vimqa_ctx_4d192f11b02f0262	1
vimqa_train_004763	vimqa_ctx_e021e024b0b33441	1
vimqa_train_004764	vimqa_ctx_81c556a429357a1c	1
vimqa_train_004765	vimqa_ctx_076643aa8c61a076	1
vimqa_train_004766	vimqa_ctx_86c21a7357e6fe23	1
vimqa_train_004767	vimqa_ctx_b3782e85c4404578	1
vimqa_train_004768	vimqa_ctx_f90875dbcafe8178	1
vimqa_train_004769	vimqa_ctx_b6506d8cf12deaa9	1
vimqa_train_004770	vimqa_ctx_97bc2b3315c6543b	1
vimqa_train_004771	vimqa_ctx_7a9b663aecad5308	1
vimqa_train_004772	vimqa_ctx_42193d6a51a3fcac	1
vimqa_train_004773	vimqa_ctx_e980d436d0376e02	1
vimqa_train_004774	vimqa_ctx_8f8e5624781a784d	1
vimqa_train_004775	vimqa_ctx_d632f787131387d6	1
vimqa_train_004776	vimqa_ctx_58d164d13cbd8e8c	1
vimqa_train_004777	vimqa_ctx_dcd1c16f03d4546e	1
vimqa_train_004778	vimqa_ctx_c6f900d72e80c874	1
vimqa_train_004779	vimqa_ctx_07b465a773391d84	1
vimqa_train_004780	vimqa_ctx_6374bae1ca2c333f	1
vimqa_train_004781	vimqa_ctx_a7556a6e18bb4f48	1
vimqa_train_004782	vimqa_ctx_71d058a2965dea17	1
vimqa_train_004783	vimqa_ctx_70a465e7a9ce1c7f	1
vimqa_train_004784	vimqa_ctx_57793b0454e133a3	1
vimqa_train_004785	vimqa_ctx_0e313240673895e8	1
vimqa_train_004786	vimqa_ctx_096decc64c6e38d5	1
vimqa_train_004787	vimqa_ctx_afa991959955d5f5	1
vimqa_train_004788	vimqa_ctx_0f787688aa88c637	1
vimqa_train_004789	vimqa_ctx_d7a600607a50dd65	1
vimqa_train_004790	vimqa_ctx_6effd4138295fef8	1
vimqa_train_004791	vimqa_ctx_6952c75d69693eec	1
vimqa_train_004792	vimqa_ctx_d4442fd5c4a49b0d	1
vimqa_train_004793	vimqa_ctx_3a8d2eb70c0ad684	1
vimqa_train_004794	vimqa_ctx_c9a33aec6d89122e	1
vimqa_train_004795	vimqa_ctx_6781d4bb43b418a7	1
vimqa_train_004796	vimqa_ctx_f79876831e48f849	1
vimqa_train_004797	vimqa_ctx_f8a3bfea71eb0dad	1
vimqa_train_004798	vimqa_ctx_59248592945ffa77	1
vimqa_train_004799	vimqa_ctx_a52ae8dffb5c33cf	1
vimqa_train_004800	vimqa_ctx_a7c7a5212cff7aeb	1
vimqa_train_004801	vimqa_ctx_91821166c316463b	1
vimqa_train_004802	vimqa_ctx_2ccff0c9048894dd	1
vimqa_train_004803	vimqa_ctx_4a7bd55b5e9bd3a3	1
vimqa_train_004804	vimqa_ctx_8c67f46d9fdb84c3	1
vimqa_train_004805	vimqa_ctx_7075baaec060bca0	1
vimqa_train_004806	vimqa_ctx_6081133e687c1ff4	1
vimqa_train_004807	vimqa_ctx_4b8081ea4062314a	1
vimqa_train_004808	vimqa_ctx_cf403e8b8fdbc78f	1
vimqa_train_004809	vimqa_ctx_dbe8363ec3ee8599	1
vimqa_train_004810	vimqa_ctx_eda4b9adfff4b3e4	1
vimqa_train_004811	vimqa_ctx_0e969d7d214432dc	1
vimqa_train_004812	vimqa_ctx_a35a3cf0fab0465e	1
vimqa_train_004813	vimqa_ctx_304032a2258fea06	1
vimqa_train_004814	vimqa_ctx_e6b966c149af1a13	1
vimqa_train_004815	vimqa_ctx_f450f075d75bae9f	1
vimqa_train_004816	vimqa_ctx_270ec890138874ce	1
vimqa_train_004817	vimqa_ctx_d1cfb1558b02ad7d	1
vimqa_train_004818	vimqa_ctx_ef94e4869a3dd8c7	1
vimqa_train_004819	vimqa_ctx_e2808b710a170296	1
vimqa_train_004820	vimqa_ctx_e7529673d9f23023	1
vimqa_train_004821	vimqa_ctx_1cef7eac2b1f1778	1
vimqa_train_004822	vimqa_ctx_58d164d13cbd8e8c	1
vimqa_train_004823	vimqa_ctx_351ef1b761dab67b	1
vimqa_train_004824	vimqa_ctx_e0a9490b63214dbe	1
vimqa_train_004825	vimqa_ctx_795d8906a66c57a7	1
vimqa_train_004826	vimqa_ctx_f03f0c0fec632347	1
vimqa_train_004827	vimqa_ctx_3a62954706fdfc9d	1
vimqa_train_004828	vimqa_ctx_a8170e0792d3822c	1
vimqa_train_004829	vimqa_ctx_a20eb4dda922f368	1
vimqa_train_004830	vimqa_ctx_df2df8258278a806	1
vimqa_train_004831	vimqa_ctx_847288caadae9553	1
vimqa_train_004832	vimqa_ctx_7272ee0479b72a41	1
vimqa_train_004833	vimqa_ctx_8e46cc8a70b41cbb	1
vimqa_train_004834	vimqa_ctx_6468c938f0227985	1
vimqa_train_004835	vimqa_ctx_5aa5a9ce22c68b2b	1
vimqa_train_004836	vimqa_ctx_26d9bb0c2547b0b6	1
vimqa_train_004837	vimqa_ctx_119091afd95ac01b	1
vimqa_train_004838	vimqa_ctx_dcd1c16f03d4546e	1
vimqa_train_004839	vimqa_ctx_27b07f1f453f91b9	1
vimqa_train_004840	vimqa_ctx_ebf40433441700fc	1
vimqa_train_004841	vimqa_ctx_85c9a29fbba1326e	1
vimqa_train_004842	vimqa_ctx_45ac7d09cd6654b8	1
vimqa_train_004843	vimqa_ctx_2b97603547d90b78	1
vimqa_train_004844	vimqa_ctx_926a57112f41bf08	1
vimqa_train_004845	vimqa_ctx_702c5076ce21c7de	1
vimqa_train_004846	vimqa_ctx_bdf283da919effd9	1
vimqa_train_004847	vimqa_ctx_9bc41ed1ea3597bf	1
vimqa_train_004848	vimqa_ctx_3d455c8b3a73aa71	1
vimqa_train_004849	vimqa_ctx_ea4a7560baa429e1	1
vimqa_train_004850	vimqa_ctx_cf3bf2b8e3426daa	1
vimqa_train_004851	vimqa_ctx_2b6ea2a3929db879	1
vimqa_train_004852	vimqa_ctx_b08f54ef246f9fbd	1
vimqa_train_004853	vimqa_ctx_88f05b65ade117d9	1
vimqa_train_004854	vimqa_ctx_ec187b803aa07a83	1
vimqa_train_004855	vimqa_ctx_23cd0069db211127	1
vimqa_train_004856	vimqa_ctx_916b59b699f46222	1
vimqa_train_004857	vimqa_ctx_678f993cff147d4b	1
vimqa_train_004858	vimqa_ctx_a50c331e79662569	1
vimqa_train_004859	vimqa_ctx_effa1f50db14ec8e	1
vimqa_train_004860	vimqa_ctx_6733e87f94283590	1
vimqa_train_004861	vimqa_ctx_c25bbbce3e00a093	1
vimqa_train_004862	vimqa_ctx_dfcb15a9733cd6e6	1
vimqa_train_004863	vimqa_ctx_a2af9b6f9eea14d4	1
vimqa_train_004864	vimqa_ctx_f66da0480d7a14f0	1
vimqa_train_004865	vimqa_ctx_97a863b515fbc240	1
vimqa_train_004866	vimqa_ctx_065d02a773a35ac5	1
vimqa_train_004867	vimqa_ctx_453c1cd2c830602f	1
vimqa_train_004868	vimqa_ctx_c1b9357bf038d648	1
vimqa_train_004869	vimqa_ctx_55bfa1253bdcfc1c	1
vimqa_train_004870	vimqa_ctx_78311c595d49048c	1
vimqa_train_004871	vimqa_ctx_c15b8ca3bfa7f579	1
vimqa_train_004872	vimqa_ctx_906f0fb72f64912f	1
vimqa_train_004873	vimqa_ctx_4bb25c0fa3a1580a	1
vimqa_train_004874	vimqa_ctx_fdce858afadc2365	1
vimqa_train_004875	vimqa_ctx_f971273ee693a99f	1
vimqa_train_004876	vimqa_ctx_710b9194aca2d2e3	1
vimqa_train_004877	vimqa_ctx_b88287c44a7489eb	1
vimqa_train_004878	vimqa_ctx_a76691d57da42f9d	1
vimqa_train_004879	vimqa_ctx_396bb6b4e8a359c3	1
vimqa_train_004880	vimqa_ctx_223986fd540757e6	1
vimqa_train_004881	vimqa_ctx_3b3a78115e1e07ae	1
vimqa_train_004882	vimqa_ctx_574e775c9da1e8d7	1
vimqa_train_004883	vimqa_ctx_c6f900d72e80c874	1
vimqa_train_004884	vimqa_ctx_8ccbefa65e1df1f3	1
vimqa_train_004885	vimqa_ctx_a79bf8f0d203fd21	1
vimqa_train_004886	vimqa_ctx_01c7b8ddf90f1b22	1
vimqa_train_004887	vimqa_ctx_9b797af51bf3cf7d	1
vimqa_train_004888	vimqa_ctx_caa4e5e065124507	1
vimqa_train_004889	vimqa_ctx_1ff9fa36d381563f	1
vimqa_train_004890	vimqa_ctx_0d0c481f065d8782	1
vimqa_train_004891	vimqa_ctx_0311c72740b92ab8	1
vimqa_train_004892	vimqa_ctx_8e46cc8a70b41cbb	1
vimqa_train_004893	vimqa_ctx_e84fda864d6e60ab	1
vimqa_train_004894	vimqa_ctx_7d1c1405cc3bd55c	1
vimqa_train_004895	vimqa_ctx_3edad5d00ea7980a	1
